time,measure,cumul_measure,total_by_period,cumul_by_period,unit_of_measurement,deviceId,year,month,day
2023-01-20,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,3.0800000000000005,-274852.285,percent,20210305-ORPEA-Plancoet,2023,1,20
2023-01-21,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,3.4279999999999977,-274848.85699999996,percent,20210305-ORPEA-Plancoet,2023,1,21
2023-01-22,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-28.799,-274877.65599999996,percent,20210305-ORPEA-Plancoet,2023,1,22
2023-01-23,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,10.362000000000002,-274867.29399999994,percent,20210305-ORPEA-Plancoet,2023,1,23
2023-01-24,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-26.49,-274893.7839999999,percent,20210305-ORPEA-Plancoet,2023,1,24
2023-01-25,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-1591.378,-276485.16199999995,percent,20210305-ORPEA-Plancoet,2023,1,25
2023-01-26,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4418.79,-280903.95199999993,percent,20210305-ORPEA-Plancoet,2023,1,26
2023-01-27,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4338.403,-285242.3549999999,percent,20210305-ORPEA-Plancoet,2023,1,27
2023-01-28,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4274.631,-289516.9859999999,percent,20210305-ORPEA-Plancoet,2023,1,28
2023-01-29,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4331.939,-293848.92499999993,percent,20210305-ORPEA-Plancoet,2023,1,29
2023-01-30,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4418.381,-298267.3059999999,percent,20210305-ORPEA-Plancoet,2023,1,30
2023-01-31,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4410.832,-302678.1379999999,percent,20210305-ORPEA-Plancoet,2023,1,31
2023-01-31,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_MONTHLY,null,null,percent,20210305-ORPEA-Plancoet,2023,1,31
2023-02-01,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4412.383,-307090.5209999999,percent,20210305-ORPEA-Plancoet,2023,2,1
2023-02-02,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4414.004,-311504.5249999999,percent,20210305-ORPEA-Plancoet,2023,2,2
2023-02-03,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4416.347,-315920.8719999999,percent,20210305-ORPEA-Plancoet,2023,2,3
2023-02-04,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4412.848,-320333.7199999999,percent,20210305-ORPEA-Plancoet,2023,2,4
2023-02-05,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4415.056,-324748.7759999999,percent,20210305-ORPEA-Plancoet,2023,2,5
2023-02-06,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4182.858,-328931.6339999999,percent,20210305-ORPEA-Plancoet,2023,2,6
2023-02-07,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-3914.7,-332846.3339999999,percent,20210305-ORPEA-Plancoet,2023,2,7
2023-02-08,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-3564.92,-336411.2539999999,percent,20210305-ORPEA-Plancoet,2023,2,8
2023-02-09,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4066.121,-340477.3749999999,percent,20210305-ORPEA-Plancoet,2023,2,9
2023-02-10,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4390.207,-344867.5819999999,percent,20210305-ORPEA-Plancoet,2023,2,10
2023-02-11,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4315.416,-349182.9979999999,percent,20210305-ORPEA-Plancoet,2023,2,11
2023-02-12,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4076.117,-353259.11499999993,percent,20210305-ORPEA-Plancoet,2023,2,12
2023-02-13,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4120.317,-357379.4319999999,percent,20210305-ORPEA-Plancoet,2023,2,13
2023-02-14,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4287.933,-361667.36499999993,percent,20210305-ORPEA-Plancoet,2023,2,14
2023-02-15,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4404.148,-366071.5129999999,percent,20210305-ORPEA-Plancoet,2023,2,15
2023-02-16,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4405.766,-370477.2789999999,percent,20210305-ORPEA-Plancoet,2023,2,16
2023-02-17,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4399.623,-374876.90199999994,percent,20210305-ORPEA-Plancoet,2023,2,17
2023-02-18,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4399.217,-379276.11899999995,percent,20210305-ORPEA-Plancoet,2023,2,18
2023-02-19,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4398.03,-383674.149,percent,20210305-ORPEA-Plancoet,2023,2,19
2023-02-20,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4393.521,-388067.67,percent,20210305-ORPEA-Plancoet,2023,2,20
2023-02-21,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4392.487,-392460.157,percent,20210305-ORPEA-Plancoet,2023,2,21
2023-02-22,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4392.122,-396852.279,percent,20210305-ORPEA-Plancoet,2023,2,22
2023-02-23,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4385.034,-401237.31299999997,percent,20210305-ORPEA-Plancoet,2023,2,23
2023-02-24,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4390.016,-405627.32899999997,percent,20210305-ORPEA-Plancoet,2023,2,24
2023-02-25,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4397.028,-410024.35699999996,percent,20210305-ORPEA-Plancoet,2023,2,25
2023-02-26,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4455.569,-414479.926,percent,20210305-ORPEA-Plancoet,2023,2,26
2023-02-27,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4409.285,-418889.21099999995,percent,20210305-ORPEA-Plancoet,2023,2,27
2023-02-28,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4485.615,-423374.82599999994,percent,20210305-ORPEA-Plancoet,2023,2,28
2023-02-28,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_MONTHLY,-120696.688,-244219.579,percent,20210305-ORPEA-Plancoet,2023,2,28
2023-03-01,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4445.996,-427820.8219999999,percent,20210305-ORPEA-Plancoet,2023,3,1
2023-03-02,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4420.251,-432241.0729999999,percent,20210305-ORPEA-Plancoet,2023,3,2
2023-03-03,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4387.678,-436628.75099999993,percent,20210305-ORPEA-Plancoet,2023,3,3
2023-03-04,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4373.565,-441002.31599999993,percent,20210305-ORPEA-Plancoet,2023,3,4
2023-03-05,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4390.554,-445392.86999999994,percent,20210305-ORPEA-Plancoet,2023,3,5
2023-03-06,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4391.619,-449784.48899999994,percent,20210305-ORPEA-Plancoet,2023,3,6
2023-03-07,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4393.272,-454177.76099999994,percent,20210305-ORPEA-Plancoet,2023,3,7
2023-03-08,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4391.334,-458569.0949999999,percent,20210305-ORPEA-Plancoet,2023,3,8
2023-03-09,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4393.51,-462962.6049999999,percent,20210305-ORPEA-Plancoet,2023,3,9
2023-03-10,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4391.659,-467354.2639999999,percent,20210305-ORPEA-Plancoet,2023,3,10
2023-03-11,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4388.981,-471743.2449999999,percent,20210305-ORPEA-Plancoet,2023,3,11
2023-03-12,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-4407.687,-476150.93199999986,percent,20210305-ORPEA-Plancoet,2023,3,12
2023-03-13,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-871.3919999999999,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,13
2023-03-14,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,14
2023-03-15,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,15
2023-03-16,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,16
2023-03-17,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,17
2023-03-18,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,18
2023-03-19,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,19
2023-03-20,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,20
2023-03-21,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,21
2023-03-22,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,22
2023-03-23,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,23
2023-03-24,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,24
2023-03-25,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,25
2023-03-26,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,0,-477022.32399999985,percent,20210305-ORPEA-Plancoet,2023,3,26
2023-03-27,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2023,3,27
2023-03-28,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2023,3,28
2023-03-29,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2023,3,29
2023-03-30,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2023,3,30
2023-03-31,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_DAILY,-2748.2780000000002,-479770.60199999984,percent,20210305-ORPEA-Plancoet,2023,3,31
2023-03-31,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_MONTHLY,null,null,percent,20210305-ORPEA-Plancoet,2023,3,31
2023-12-31,CO2_PRODUCED_REDUCTION,CO2_PRODUCED_REDUCTION_CUMULATED_YEARLY,null,null,percent,20210305-ORPEA-Plancoet,2023,12,31
2022-10-19,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,4422.402,4422.402,kilowattHours,20210305-ORPEA-Plancoet,2022,10,19
2022-10-20,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,1947.075,6369.477,kilowattHours,20210305-ORPEA-Plancoet,2022,10,20
2022-10-21,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,7809.827,14179.304,kilowattHours,20210305-ORPEA-Plancoet,2022,10,21
2022-10-22,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,6018.268,20197.572,kilowattHours,20210305-ORPEA-Plancoet,2022,10,22
2022-10-23,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,4327.79,24525.362,kilowattHours,20210305-ORPEA-Plancoet,2022,10,23
2022-10-24,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,6568.369,31093.731,kilowattHours,20210305-ORPEA-Plancoet,2022,10,24
2022-10-25,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,331.776,31425.507,kilowattHours,20210305-ORPEA-Plancoet,2022,10,25
2022-10-26,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,1125.056,32550.563000000002,kilowattHours,20210305-ORPEA-Plancoet,2022,10,26
2022-10-27,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,1105.651,33656.214,kilowattHours,20210305-ORPEA-Plancoet,2022,10,27
2022-10-28,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,5603.684,39259.898,kilowattHours,20210305-ORPEA-Plancoet,2022,10,28
2022-10-29,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,5492.567,44752.465000000004,kilowattHours,20210305-ORPEA-Plancoet,2022,10,29
2022-10-30,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,6509.817,51262.28200000001,kilowattHours,20210305-ORPEA-Plancoet,2022,10,30
2022-10-31,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_MONTHLY,58658.518000000004,58658.518000000004,kilowattHours,20210305-ORPEA-Plancoet,2022,10,31
2022-10-31,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,7396.236,58658.518000000004,kilowattHours,20210305-ORPEA-Plancoet,2022,10,31
2022-11-01,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,8415.231,67073.74900000001,kilowattHours,20210305-ORPEA-Plancoet,2022,11,1
2022-11-02,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,7270.692,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,2
2022-11-03,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,3
2022-11-04,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,4
2022-11-05,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,5
2022-11-06,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,6
2022-11-07,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,7
2022-11-08,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,74344.441,kilowattHours,20210305-ORPEA-Plancoet,2022,11,8
2022-11-09,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,3722.308,78066.74900000001,kilowattHours,20210305-ORPEA-Plancoet,2022,11,9
2022-11-10,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,15093.449,93160.198,kilowattHours,20210305-ORPEA-Plancoet,2022,11,10
2022-11-11,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,9098.476,102258.674,kilowattHours,20210305-ORPEA-Plancoet,2022,11,11
2022-11-12,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,8808.848,111067.522,kilowattHours,20210305-ORPEA-Plancoet,2022,11,12
2022-11-13,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,9369.342,120436.864,kilowattHours,20210305-ORPEA-Plancoet,2022,11,13
2022-11-14,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,7642.775,128079.639,kilowattHours,20210305-ORPEA-Plancoet,2022,11,14
2022-11-15,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,331.803,128411.442,kilowattHours,20210305-ORPEA-Plancoet,2022,11,15
2022-11-16,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,5048.626,133460.068,kilowattHours,20210305-ORPEA-Plancoet,2022,11,16
2022-11-17,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,20733.824,154193.892,kilowattHours,20210305-ORPEA-Plancoet,2022,11,17
2022-11-18,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,21868.258,176062.15,kilowattHours,20210305-ORPEA-Plancoet,2022,11,18
2022-11-19,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,23448.258,199510.408,kilowattHours,20210305-ORPEA-Plancoet,2022,11,19
2022-11-20,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,19669.828,219180.236,kilowattHours,20210305-ORPEA-Plancoet,2022,11,20
2022-11-21,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,21501.186,240681.42200000002,kilowattHours,20210305-ORPEA-Plancoet,2022,11,21
2022-11-22,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,21417.423,262098.84500000003,kilowattHours,20210305-ORPEA-Plancoet,2022,11,22
2022-11-23,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,22346.117,284444.96200000006,kilowattHours,20210305-ORPEA-Plancoet,2022,11,23
2022-11-24,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,20436.311,304881.27300000004,kilowattHours,20210305-ORPEA-Plancoet,2022,11,24
2022-11-25,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,24705.35,329586.623,kilowattHours,20210305-ORPEA-Plancoet,2022,11,25
2022-11-26,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,19357.659,348944.282,kilowattHours,20210305-ORPEA-Plancoet,2022,11,26
2022-11-27,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,18919.372,367863.654,kilowattHours,20210305-ORPEA-Plancoet,2022,11,27
2022-11-28,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,25171.873,393035.527,kilowattHours,20210305-ORPEA-Plancoet,2022,11,28
2022-11-29,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,20708.054,413743.581,kilowattHours,20210305-ORPEA-Plancoet,2022,11,29
2022-11-30,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_MONTHLY,397528.249,456186.767,kilowattHours,20210305-ORPEA-Plancoet,2022,11,30
2022-11-30,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,42443.186,456186.767,kilowattHours,20210305-ORPEA-Plancoet,2022,11,30
2022-12-01,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,26818.055,483004.822,kilowattHours,20210305-ORPEA-Plancoet,2022,12,1
2022-12-02,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,63034.484,546039.306,kilowattHours,20210305-ORPEA-Plancoet,2022,12,2
2022-12-03,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,45204.184,591243.49,kilowattHours,20210305-ORPEA-Plancoet,2022,12,3
2022-12-04,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,54534.691,645778.181,kilowattHours,20210305-ORPEA-Plancoet,2022,12,4
2022-12-05,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,52056.05,697834.231,kilowattHours,20210305-ORPEA-Plancoet,2022,12,5
2022-12-06,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,44572.18,742406.4110000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,6
2022-12-07,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,44380.366,786786.7770000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,7
2022-12-08,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,43717.081,830503.8580000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,8
2022-12-09,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,37433.921,867937.7790000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,9
2022-12-10,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,867937.7790000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,10
2022-12-11,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,0,867937.7790000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,11
2022-12-12,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,33722.903,901660.6820000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,12
2022-12-13,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,52930.669,954591.3510000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,13
2022-12-14,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,49685.58,1004276.9310000001,kilowattHours,20210305-ORPEA-Plancoet,2022,12,14
2022-12-15,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,50198.963,1054475.894,kilowattHours,20210305-ORPEA-Plancoet,2022,12,15
2022-12-16,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,47727.774,1102203.668,kilowattHours,20210305-ORPEA-Plancoet,2022,12,16
2022-12-17,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,50352.882,1152556.55,kilowattHours,20210305-ORPEA-Plancoet,2022,12,17
2022-12-18,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,57489.13,1210045.68,kilowattHours,20210305-ORPEA-Plancoet,2022,12,18
2022-12-19,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,30787.538,1240833.2179999999,kilowattHours,20210305-ORPEA-Plancoet,2022,12,19
2022-12-20,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,20722.754,1261555.9719999998,kilowattHours,20210305-ORPEA-Plancoet,2022,12,20
2022-12-21,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,21271.855,1282827.8269999998,kilowattHours,20210305-ORPEA-Plancoet,2022,12,21
2022-12-22,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,18365.57,1301193.3969999999,kilowattHours,20210305-ORPEA-Plancoet,2022,12,22
2022-12-23,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,19096.711,1320290.1079999998,kilowattHours,20210305-ORPEA-Plancoet,2022,12,23
2022-12-24,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,20449.779,1340739.8869999999,kilowattHours,20210305-ORPEA-Plancoet,2022,12,24
2022-12-25,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,19250.121,1359990.008,kilowattHours,20210305-ORPEA-Plancoet,2022,12,25
2022-12-26,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,31093.886,1391083.8939999999,kilowattHours,20210305-ORPEA-Plancoet,2022,12,26
2022-12-27,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,35345.75,1426429.6439999999,kilowattHours,20210305-ORPEA-Plancoet,2022,12,27
2022-12-28,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,22471.032,1448900.6759999997,kilowattHours,20210305-ORPEA-Plancoet,2022,12,28
2022-12-29,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,34166.78,1483067.4559999998,kilowattHours,20210305-ORPEA-Plancoet,2022,12,29
2022-12-30,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,22478.386,1505545.8419999997,kilowattHours,20210305-ORPEA-Plancoet,2022,12,30
2022-12-31,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_MONTHLY,1064202.252,1520389.019,kilowattHours,20210305-ORPEA-Plancoet,2022,12,31
2022-12-31,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,14843.177,1520389.0189999996,kilowattHours,20210305-ORPEA-Plancoet,2022,12,31
2022-12-31,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_YEARLY,1520389.019,1520389.019,kilowattHours,20210305-ORPEA-Plancoet,2022,12,31
2023-01-01,ENERGY_CONSUMED,ENERGY_CONSUMED_CUMULATED_DAILY,16929.428,1537318.4469999997,kilowattHours,20210305-ORPEA-Plancoet,2023,1,1
